cust_id,call_date,age,job,marital,education,default,balance,housing,loan,contact,day,month,campaign,pdays,previous,poutcome,y
cust_003815,2019-04-23,39,blue_collar,married,secondary,no,-66,no,yes,telephone,24,jul,5,-1,0,unknown,no
cust_003816,2019-03-13,33,entrepreneur,married,secondary,no,-122,no,no,cellular,24,jul,5,-1,0,unknown,no
cust_003817,2018-07-25,35,entrepreneur,single,tertiary,no,-880,no,yes,cellular,24,jul,3,-1,0,unknown,no
cust_003818,2019-03-18,49,management,single,tertiary,no,2555,no,yes,cellular,24,jul,2,-1,0,unknown,no
cust_003819,2018-06-22,37,entrepreneur,married,tertiary,no,0,yes,yes,cellular,24,jul,6,-1,0,unknown,no
cust_003820,2019-01-08,32,management,single,tertiary,yes,62,no,yes,cellular,24,jul,3,-1,0,unknown,no
cust_003821,2018-10-31,59,blue_collar,married,secondary,no,0,no,no,telephone,24,jul,3,-1,0,unknown,no
cust_003823,2018-06-11,34,blue_collar,married,secondary,no,3990,yes,no,cellular,24,jul,7,-1,0,unknown,no
cust_003825,2019-03-28,47,services,married,secondary,no,2,no,no,cellular,24,jul,2,-1,0,unknown,no
cust_003826,2018-10-03,29,blue_collar,married,primary,no,787,yes,no,cellular,24,jul,2,-1,0,unknown,no
cust_003827,2018-05-17,41,services,divorced,secondary,no,1838,yes,yes,telephone,24,jul,4,-1,0,unknown,no
cust_003828,2019-03-26,48,services,married,secondary,no,2409,yes,no,cellular,24,jul,2,-1,0,unknown,no
cust_003831,2018-12-27,44,management,married,tertiary,no,0,yes,no,telephone,24,jul,2,-1,0,unknown,no
cust_003832,2018-07-23,26,technician,married,secondary,no,415,no,no,cellular,24,jul,2,-1,0,unknown,no
cust_003833,2019-01-10,25,management,single,secondary,no,1272,yes,no,cellular,24,jul,2,-1,0,unknown,no
cust_003834,2019-01-19,52,admin,divorced,secondary,no,121,yes,no,cellular,24,jul,2,-1,0,unknown,no
cust_003835,2019-03-01,25,services,married,secondary,no,0,yes,no,cellular,24,jul,9,-1,0,unknown,yes
cust_003836,2018-07-22,49,housemaid,married,primary,no,0,yes,no,cellular,25,jul,3,-1,0,unknown,no
cust_003837,2019-01-27,43,management,divorced,tertiary,no,38,yes,no,cellular,25,jul,6,-1,0,unknown,no
cust_003839,2018-07-24,48,management,divorced,tertiary,no,64,no,yes,cellular,25,jul,6,-1,0,unknown,no
cust_003840,2019-01-30,55,management,married,tertiary,no,149,no,yes,telephone,25,jul,6,-1,0,unknown,no
cust_003841,2018-09-30,45,retired,married,primary,no,25,no,yes,cellular,25,jul,3,-1,0,unknown,no
cust_003842,2019-04-15,50,management,married,tertiary,no,619,yes,no,telephone,25,jul,2,-1,0,unknown,no
cust_003843,2018-11-03,49,blue_collar,married,secondary,no,233,yes,no,cellular,25,jul,2,-1,0,unknown,no
cust_003844,2018-09-02,35,technician,single,secondary,yes,0,no,no,cellular,25,jul,3,-1,0,unknown,no
cust_003845,2018-07-03,42,management,divorced,tertiary,no,20,no,no,cellular,25,jul,2,-1,0,unknown,no
cust_003846,2018-11-21,34,management,married,tertiary,no,775,yes,no,cellular,25,jul,2,-1,0,unknown,no
cust_003847,2018-06-07,27,blue_collar,single,secondary,no,2074,no,yes,cellular,25,jul,2,-1,0,unknown,no
cust_003848,2018-12-19,28,housemaid,married,secondary,no,15,yes,no,telephone,25,jul,7,-1,0,unknown,no
cust_003849,2018-07-25,49,blue_collar,married,secondary,no,165,no,yes,cellular,25,jul,10,-1,0,unknown,no
cust_003850,2019-01-13,56,management,divorced,tertiary,no,55,no,yes,cellular,25,jul,2,-1,0,unknown,no
cust_003851,2019-01-02,46,self_employed,married,secondary,no,0,no,yes,telephone,25,jul,2,-1,0,unknown,no
cust_003852,2018-09-02,31,entrepreneur,married,secondary,no,10,yes,yes,cellular,25,jul,9,-1,0,unknown,no
cust_003853,2018-06-23,47,management,married,tertiary,no,19,no,no,cellular,25,jul,2,-1,0,unknown,no
cust_003854,2019-04-09,59,management,married,tertiary,no,2365,no,yes,telephone,25,jul,4,-1,0,unknown,no
cust_003855,2018-09-05,34,services,divorced,secondary,no,380,yes,yes,cellular,25,jul,2,-1,0,unknown,no
cust_003856,2018-11-17,38,entrepreneur,married,primary,no,21,yes,no,cellular,25,jul,4,-1,0,unknown,no
cust_003857,2019-05-03,32,services,married,secondary,yes,-220,yes,yes,cellular,25,jul,2,-1,0,unknown,no
cust_003858,2019-01-20,27,technician,single,tertiary,no,372,yes,yes,cellular,25,jul,2,-1,0,unknown,yes
cust_003859,2019-05-01,33,services,single,secondary,no,310,yes,no,cellular,25,jul,7,-1,0,unknown,no
cust_003860,2018-11-17,36,services,single,secondary,no,14,yes,no,cellular,25,jul,3,-1,0,unknown,no
cust_003862,2018-12-10,30,technician,married,tertiary,no,179,yes,no,cellular,25,jul,2,-1,0,unknown,no
cust_003863,2018-12-22,39,services,married,secondary,no,2,yes,no,cellular,25,jul,10,-1,0,unknown,no
cust_003864,2019-02-22,37,technician,single,tertiary,no,2642,yes,no,cellular,25,jul,3,-1,0,unknown,no
cust_003866,2018-09-18,49,blue_collar,single,primary,no,566,yes,no,cellular,25,jul,2,-1,0,unknown,yes
cust_003867,2019-03-05,27,technician,married,secondary,no,0,yes,yes,cellular,25,jul,2,-1,0,unknown,no
cust_003869,2018-10-16,53,blue_collar,married,primary,no,343,yes,no,cellular,25,jul,5,-1,0,unknown,yes
cust_003870,2018-07-01,27,blue_collar,single,secondary,no,137,no,yes,cellular,25,jul,1,-1,0,unknown,no
cust_003873,2018-07-02,32,technician,single,secondary,no,26,no,yes,cellular,25,jul,1,-1,0,unknown,no
cust_003875,2019-03-16,25,services,married,secondary,no,-282,yes,yes,cellular,25,jul,1,-1,0,unknown,no
cust_003876,2018-09-26,35,technician,single,secondary,no,2471,yes,yes,cellular,25,jul,5,-1,0,unknown,no
cust_003877,2018-11-14,32,blue_collar,married,secondary,yes,-49,yes,no,cellular,25,jul,8,-1,0,unknown,no
cust_003878,2019-02-23,35,services,single,secondary,no,11,yes,no,cellular,25,jul,1,-1,0,unknown,no
cust_003879,2018-08-13,50,admin,divorced,secondary,no,556,yes,no,cellular,25,jul,1,-1,0,unknown,no
cust_003880,2019-01-15,32,management,married,tertiary,no,3107,yes,yes,cellular,25,jul,1,-1,0,unknown,no
cust_003881,2018-06-28,26,technician,single,secondary,no,941,no,yes,cellular,25,jul,1,-1,0,unknown,yes
cust_003882,2019-03-20,51,blue_collar,married,primary,no,1080,no,yes,cellular,25,jul,1,-1,0,unknown,no
cust_003883,2018-07-01,27,services,single,primary,no,140,yes,yes,cellular,25,jul,1,-1,0,unknown,no
cust_003884,2018-05-27,37,services,married,secondary,no,775,no,yes,cellular,25,jul,1,-1,0,unknown,yes
cust_003885,2019-01-04,34,blue_collar,single,secondary,no,1759,no,yes,cellular,25,jul,1,-1,0,unknown,yes
cust_003886,2018-12-02,34,admin,married,secondary,no,2,yes,no,cellular,25,jul,11,-1,0,unknown,no
cust_003887,2019-03-15,26,self_employed,married,secondary,yes,254,yes,yes,cellular,25,jul,1,-1,0,unknown,no
cust_003889,2019-04-27,33,admin,married,secondary,no,82,yes,no,cellular,25,jul,1,-1,0,unknown,yes
cust_003890,2018-05-10,50,technician,married,secondary,no,59,yes,no,cellular,25,jul,5,-1,0,unknown,no
cust_003891,2018-07-10,57,entrepreneur,married,tertiary,no,1681,no,no,cellular,25,jul,1,-1,0,unknown,no
cust_003892,2018-10-20,57,entrepreneur,married,secondary,yes,-525,no,yes,cellular,25,jul,1,-1,0,unknown,no
cust_003893,2018-09-15,38,housemaid,married,primary,yes,0,no,no,cellular,25,jul,1,-1,0,unknown,no
cust_003894,2018-10-15,27,technician,single,secondary,no,41,yes,yes,cellular,25,jul,1,-1,0,unknown,no
cust_003897,2018-09-03,46,management,single,tertiary,no,502,no,no,cellular,25,jul,2,-1,0,unknown,no
cust_003898,2018-09-03,44,technician,single,primary,no,237,yes,no,cellular,25,jul,1,-1,0,unknown,no
cust_003899,2018-08-01,30,unemployed,married,tertiary,no,4696,yes,no,cellular,25,jul,1,-1,0,unknown,no
cust_003900,2018-11-26,39,technician,married,secondary,no,355,no,no,cellular,25,jul,1,-1,0,unknown,no
cust_003901,2018-12-12,30,blue_collar,single,secondary,no,297,yes,no,cellular,25,jul,1,-1,0,unknown,no
cust_003902,2019-03-16,31,blue_collar,married,secondary,no,-723,yes,no,cellular,25,jul,2,-1,0,unknown,no
cust_003903,2018-05-21,35,management,divorced,tertiary,no,1723,yes,no,cellular,25,jul,1,-1,0,unknown,yes
cust_003905,2019-03-22,29,self_employed,single,tertiary,no,162,no,yes,cellular,25,jul,1,-1,0,unknown,no
cust_003906,2018-07-21,47,management,married,tertiary,no,-488,yes,no,cellular,25,jul,5,-1,0,unknown,no
cust_003907,2018-10-28,30,admin,single,secondary,no,-635,no,no,cellular,25,jul,1,-1,0,unknown,no
cust_003908,2019-04-27,29,management,married,tertiary,no,5698,no,no,cellular,25,jul,1,-1,0,unknown,no
cust_003909,2018-09-16,50,blue_collar,married,primary,no,-454,yes,no,telephone,25,jul,1,-1,0,unknown,no
cust_003913,2018-08-31,30,technician,married,secondary,no,-280,yes,no,cellular,25,jul,2,-1,0,unknown,no
cust_003914,2019-01-07,32,admin,married,tertiary,no,176,yes,no,cellular,25,jul,1,-1,0,unknown,no
cust_003916,2019-02-18,30,admin,married,secondary,no,60,no,yes,cellular,25,jul,2,-1,0,unknown,no
cust_003918,2018-11-30,27,student,single,tertiary,no,1,no,no,cellular,25,jul,1,-1,0,unknown,no
cust_003919,2018-10-11,42,management,married,tertiary,no,3841,yes,no,cellular,25,jul,2,-1,0,unknown,no
cust_003920,2019-03-04,26,technician,married,tertiary,no,233,yes,no,cellular,25,jul,1,-1,0,unknown,no
cust_003924,2019-04-14,36,management,single,tertiary,no,142,yes,no,cellular,25,jul,1,-1,0,unknown,no
cust_003925,2019-04-22,41,entrepreneur,married,secondary,no,2959,yes,no,telephone,25,jul,1,-1,0,unknown,no
cust_003926,2019-03-09,25,blue_collar,married,secondary,no,59,yes,no,cellular,25,jul,1,-1,0,unknown,no
cust_003927,2019-03-21,33,management,married,primary,no,91,no,yes,cellular,25,jul,3,-1,0,unknown,no
cust_003929,2019-02-20,43,blue_collar,married,secondary,no,57,yes,no,cellular,25,jul,5,-1,0,unknown,no
cust_003931,2018-07-23,45,blue_collar,married,secondary,no,79,yes,no,cellular,25,jul,1,-1,0,unknown,no
cust_003933,2018-11-07,54,blue_collar,married,primary,no,95,no,no,cellular,25,jul,1,-1,0,unknown,no
cust_003934,2018-06-18,34,blue_collar,married,secondary,no,765,no,no,cellular,25,jul,1,-1,0,unknown,no
cust_003935,2019-03-04,25,blue_collar,married,secondary,no,2,yes,no,cellular,25,jul,2,-1,0,unknown,no
cust_003936,2018-10-05,36,admin,single,secondary,no,191,yes,no,cellular,25,jul,7,-1,0,unknown,no
cust_003937,2018-09-20,47,blue_collar,married,primary,no,830,no,yes,cellular,25,jul,1,-1,0,unknown,no
cust_003938,2019-02-10,38,technician,single,secondary,no,294,no,yes,cellular,25,jul,2,-1,0,unknown,no
cust_003939,2019-03-23,40,entrepreneur,married,secondary,no,0,yes,no,cellular,25,jul,1,-1,0,unknown,no
cust_003941,2019-02-12,32,blue_collar,divorced,primary,no,380,no,no,cellular,25,jul,2,-1,0,unknown,no
cust_003942,2018-05-29,59,retired,married,primary,no,-182,no,yes,cellular,25,jul,1,-1,0,unknown,no
cust_003943,2018-11-05,29,blue_collar,married,primary,no,410,no,yes,telephone,25,jul,2,-1,0,unknown,no
cust_003944,2019-03-30,48,self_employed,divorced,tertiary,no,103,no,yes,cellular,25,jul,1,-1,0,unknown,no
cust_003945,2019-02-03,48,services,married,secondary,no,622,yes,no,cellular,25,jul,1,-1,0,unknown,no
cust_003946,2018-07-14,53,housemaid,married,secondary,no,559,yes,no,telephone,25,jul,1,-1,0,unknown,no
cust_003947,2019-02-08,35,blue_collar,married,primary,no,305,yes,no,cellular,25,jul,2,-1,0,unknown,no
cust_003949,2019-03-01,58,retired,married,secondary,no,992,no,no,cellular,25,jul,1,-1,0,unknown,no
cust_003950,2019-04-16,34,technician,divorced,secondary,no,675,no,no,cellular,25,jul,2,-1,0,unknown,no
cust_003952,2019-02-13,54,management,divorced,tertiary,no,2079,no,yes,cellular,25,jul,1,-1,0,unknown,no
cust_003953,2018-12-15,29,blue_collar,married,secondary,no,9,yes,no,cellular,25,jul,8,-1,0,unknown,no
cust_003955,2019-02-27,37,management,married,tertiary,no,287,yes,no,cellular,25,jul,2,-1,0,unknown,no
cust_003957,2018-07-14,37,housemaid,married,secondary,no,589,yes,no,cellular,25,jul,2,-1,0,unknown,no
cust_003958,2018-09-01,46,technician,married,secondary,no,-220,yes,no,cellular,25,jul,1,-1,0,unknown,no
cust_003959,2018-05-30,42,blue_collar,married,secondary,no,0,yes,no,cellular,25,jul,2,-1,0,unknown,no
cust_003961,2018-06-15,32,self_employed,single,secondary,no,1259,no,no,cellular,25,jul,2,-1,0,unknown,no
cust_003962,2019-03-07,30,technician,married,tertiary,no,71,yes,no,cellular,25,jul,2,-1,0,unknown,no
cust_003964,2018-10-07,27,services,single,secondary,no,139,no,no,cellular,25,jul,3,-1,0,unknown,no
cust_003965,2018-06-08,36,entrepreneur,married,secondary,no,1412,yes,yes,cellular,25,jul,1,-1,0,unknown,no
cust_003966,2018-12-08,40,management,divorced,tertiary,no,205,no,no,cellular,25,jul,1,-1,0,unknown,no
cust_003967,2018-05-23,33,services,married,secondary,yes,-319,yes,no,cellular,25,jul,1,-1,0,unknown,no
cust_003968,2019-01-26,37,services,divorced,secondary,no,652,no,no,cellular,25,jul,2,-1,0,unknown,no
cust_003969,2018-10-29,32,admin,married,secondary,no,0,no,no,cellular,25,jul,1,-1,0,unknown,no
cust_003970,2019-01-28,39,housemaid,married,secondary,no,1444,no,no,telephone,25,jul,8,-1,0,unknown,yes
cust_003971,2018-08-26,25,admin,single,secondary,no,0,no,yes,cellular,25,jul,1,-1,0,unknown,no
cust_003972,2019-04-13,52,admin,married,secondary,no,473,yes,no,cellular,25,jul,2,-1,0,unknown,no
cust_003973,2019-01-12,32,admin,married,secondary,no,2,yes,no,cellular,25,jul,5,-1,0,unknown,no
cust_003974,2018-11-15,30,technician,divorced,tertiary,no,317,yes,no,cellular,25,jul,5,-1,0,unknown,no
cust_003976,2019-03-23,36,management,married,tertiary,no,612,no,no,cellular,25,jul,2,-1,0,unknown,no
cust_003978,2018-10-28,25,technician,single,secondary,no,1036,yes,no,cellular,25,jul,2,-1,0,unknown,no
cust_003979,2018-07-30,56,housemaid,married,primary,no,871,no,no,telephone,25,jul,1,-1,0,unknown,no
cust_003983,2019-03-01,39,management,divorced,tertiary,no,1555,yes,no,cellular,25,jul,1,-1,0,unknown,no
cust_003984,2018-11-21,55,blue_collar,married,primary,no,2490,no,no,telephone,25,jul,3,-1,0,unknown,no
cust_003985,2018-11-13,43,blue_collar,married,secondary,no,1343,yes,yes,cellular,25,jul,2,-1,0,unknown,no
cust_003987,2018-07-06,47,housemaid,married,secondary,no,4397,yes,no,cellular,25,jul,1,-1,0,unknown,no
cust_003988,2018-07-28,57,management,married,secondary,no,262,no,no,cellular,25,jul,1,-1,0,unknown,no
cust_003990,2019-02-23,43,management,married,secondary,no,1424,yes,no,cellular,25,jul,3,-1,0,unknown,no
cust_003991,2018-08-10,46,services,married,primary,no,860,no,no,cellular,25,jul,1,-1,0,unknown,no
cust_003992,2019-01-20,44,services,married,secondary,no,483,yes,no,telephone,25,jul,1,-1,0,unknown,no
cust_003993,2018-12-22,32,unemployed,married,tertiary,no,1,no,no,cellular,25,jul,2,-1,0,unknown,no
cust_003994,2018-05-19,30,blue_collar,single,secondary,no,191,no,no,cellular,25,jul,2,-1,0,unknown,no
cust_003995,2019-04-01,31,blue_collar,single,secondary,yes,-535,yes,no,cellular,25,jul,1,-1,0,unknown,no
cust_003996,2018-10-16,36,services,divorced,secondary,no,-194,no,no,cellular,25,jul,2,-1,0,unknown,no
cust_003997,2019-03-20,33,blue_collar,single,secondary,no,0,no,no,telephone,25,jul,1,-1,0,unknown,no
cust_003998,2018-09-12,33,admin,single,secondary,no,-300,yes,yes,cellular,25,jul,1,-1,0,unknown,no
cust_003999,2018-11-06,47,management,married,tertiary,no,7,yes,no,cellular,25,jul,5,-1,0,unknown,no
cust_004000,2018-07-02,28,management,single,tertiary,no,231,yes,yes,cellular,25,jul,2,-1,0,unknown,no
cust_004001,2018-12-09,34,management,married,tertiary,no,1116,yes,no,cellular,25,jul,5,-1,0,unknown,no
cust_004002,2018-07-27,26,services,single,secondary,no,0,no,no,cellular,25,jul,3,-1,0,unknown,no
cust_004004,2019-03-02,29,services,single,secondary,no,-251,no,no,cellular,25,jul,1,-1,0,unknown,no
cust_004005,2019-02-08,57,management,divorced,secondary,no,23,no,yes,telephone,25,jul,1,-1,0,unknown,no
cust_004006,2019-01-16,27,technician,single,secondary,no,1359,no,yes,telephone,25,jul,1,-1,0,unknown,no
cust_004007,2018-10-02,54,technician,married,secondary,no,1331,yes,no,telephone,25,jul,2,-1,0,unknown,no
cust_004008,2018-12-09,27,services,single,secondary,no,0,no,yes,cellular,25,jul,3,-1,0,unknown,no
cust_004009,2018-11-07,30,technician,single,secondary,no,1625,yes,no,cellular,25,jul,3,-1,0,unknown,no
cust_004010,2018-05-13,29,entrepreneur,single,secondary,no,158,yes,no,cellular,25,jul,2,-1,0,unknown,no
cust_004012,2018-05-31,26,entrepreneur,married,tertiary,yes,144,no,yes,cellular,25,jul,1,-1,0,unknown,no
cust_004013,2019-02-20,40,blue_collar,married,secondary,no,60,no,yes,cellular,25,jul,1,-1,0,unknown,no
cust_004014,2018-07-02,54,housemaid,married,primary,no,3304,no,yes,cellular,25,jul,7,-1,0,unknown,no
cust_004015,2019-04-15,28,services,married,secondary,no,633,no,yes,cellular,25,jul,1,-1,0,unknown,no
cust_004016,2019-04-10,40,management,married,tertiary,no,-7,no,yes,telephone,25,jul,1,-1,0,unknown,no
cust_004017,2019-03-16,36,management,married,tertiary,no,1988,yes,yes,cellular,25,jul,2,-1,0,unknown,no
cust_004018,2018-11-13,33,blue_collar,divorced,secondary,no,0,no,no,cellular,25,jul,2,-1,0,unknown,no
cust_004019,2018-05-24,59,retired,married,secondary,no,377,no,yes,cellular,25,jul,4,-1,0,unknown,no
cust_004021,2018-12-29,53,retired,married,primary,no,759,yes,no,telephone,25,jul,5,-1,0,unknown,no
cust_004025,2018-08-30,57,management,divorced,tertiary,no,909,yes,no,cellular,25,jul,2,-1,0,unknown,no
cust_004027,2019-02-20,51,entrepreneur,married,secondary,no,2156,yes,no,cellular,25,jul,3,-1,0,unknown,no
cust_004028,2018-07-24,35,admin,married,secondary,no,786,no,yes,cellular,25,jul,1,-1,0,unknown,no
cust_004029,2019-01-19,39,admin,divorced,secondary,no,2903,yes,yes,telephone,25,jul,2,-1,0,unknown,no
cust_004031,2019-02-13,25,blue_collar,married,secondary,no,-102,no,no,cellular,25,jul,1,-1,0,unknown,no
cust_004033,2018-12-31,31,services,single,secondary,yes,-21,no,yes,cellular,25,jul,1,-1,0,unknown,no
cust_004034,2019-05-09,41,admin,married,secondary,no,1672,yes,no,cellular,25,jul,1,-1,0,unknown,no
cust_004035,2018-12-28,31,technician,married,tertiary,no,0,yes,no,cellular,25,jul,6,-1,0,unknown,no
cust_004036,2018-08-12,27,management,married,tertiary,no,159,yes,no,cellular,25,jul,2,-1,0,unknown,no
cust_004037,2019-03-15,27,blue_collar,married,secondary,no,5505,yes,yes,cellular,25,jul,1,-1,0,unknown,no
cust_004039,2019-04-16,38,admin,married,secondary,no,689,yes,no,cellular,25,jul,1,-1,0,unknown,no
cust_004040,2018-10-16,30,admin,single,tertiary,no,33,yes,no,cellular,25,jul,1,-1,0,unknown,no
cust_004041,2019-05-10,32,technician,single,secondary,no,4069,yes,no,cellular,25,jul,1,-1,0,unknown,no
cust_004042,2018-08-25,44,self_employed,married,tertiary,no,233,yes,yes,cellular,25,jul,7,-1,0,unknown,no
cust_004043,2018-11-06,34,technician,divorced,secondary,no,1301,yes,no,cellular,25,jul,2,-1,0,unknown,no
cust_004044,2018-07-27,36,entrepreneur,single,secondary,no,475,no,no,cellular,25,jul,3,-1,0,unknown,no
cust_004045,2018-08-08,44,technician,married,secondary,no,111,yes,yes,cellular,25,jul,3,-1,0,unknown,no
cust_004046,2018-08-03,30,blue_collar,married,primary,no,-68,yes,no,cellular,25,jul,2,-1,0,unknown,no
cust_004047,2018-07-02,32,blue_collar,married,primary,no,104,yes,no,cellular,25,jul,3,-1,0,unknown,no
cust_004049,2019-03-18,32,services,single,secondary,no,441,no,yes,cellular,25,jul,2,-1,0,unknown,no
cust_004050,2018-10-24,42,blue_collar,single,primary,no,1628,yes,no,cellular,25,jul,8,-1,0,unknown,yes
cust_004051,2019-01-30,50,admin,divorced,secondary,no,797,yes,no,telephone,25,jul,8,-1,0,unknown,no
cust_004052,2019-01-15,56,management,married,tertiary,no,6475,no,no,cellular,25,jul,3,-1,0,unknown,no
cust_004053,2018-05-31,42,housemaid,married,primary,no,1523,yes,yes,cellular,25,jul,5,-1,0,unknown,no
cust_004054,2019-04-05,28,management,single,secondary,no,265,yes,no,cellular,25,jul,2,-1,0,unknown,no
cust_004055,2018-11-12,49,blue_collar,married,primary,no,1644,yes,no,cellular,25,jul,4,-1,0,unknown,no
cust_004056,2019-01-27,41,blue_collar,married,primary,no,1018,yes,no,cellular,25,jul,1,-1,0,unknown,no
cust_004057,2019-04-13,25,blue_collar,married,secondary,no,-23,yes,no,cellular,25,jul,1,-1,0,unknown,no
cust_004058,2018-09-20,32,services,married,secondary,no,0,yes,no,cellular,25,jul,10,-1,0,unknown,no
cust_004059,2019-01-21,51,blue_collar,married,primary,no,0,yes,yes,cellular,25,jul,3,-1,0,unknown,yes
cust_004060,2019-03-30,36,management,married,tertiary,no,909,yes,yes,cellular,25,jul,3,-1,0,unknown,no
cust_004061,2018-07-05,32,services,married,secondary,no,194,yes,yes,cellular,25,jul,2,-1,0,unknown,no
cust_004062,2018-06-18,27,technician,single,secondary,no,15,yes,no,cellular,25,jul,3,-1,0,unknown,no
